filepath,filename,latitude,longitude,cluster,split
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/9792e5d7ec215edaa45d0a0214ebd15b0926ce42.JPG,9792e5d7ec215edaa45d0a0214ebd15b0926ce42.JPG,22.692970667,114.195082639,0,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/b4e21cc662318c2c2cc70b6d32258cbac6baf142.JPG,b4e21cc662318c2c2cc70b6d32258cbac6baf142.JPG,22.692964000,114.196308667,0,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/965f19365f8d96b201696a4333a87a2e2d6ef828.JPG,965f19365f8d96b201696a4333a87a2e2d6ef828.JPG,22.692847889,114.199253250,6,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/fffee86497a4148642c98e43e2bb2415bac53314.JPG,fffee86497a4148642c98e43e2bb2415bac53314.JPG,22.692285750,114.194731972,8,test
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/df19f81474220d5e896b5acf575ae5df1ae46527.JPG,df19f81474220d5e896b5acf575ae5df1ae46527.JPG,22.692322139,114.194583611,8,test
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/eef17c9c23330f1e841e313dfb5b5d4a2da52af3.JPG,eef17c9c23330f1e841e313dfb5b5d4a2da52af3.JPG,22.694993778,114.197752639,4,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/a78876fe9255e947a56fcf1c9d3e033ac0416d61.JPG,a78876fe9255e947a56fcf1c9d3e033ac0416d61.JPG,22.691855250,114.199315361,6,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/8f8da85977ba9375ff024b60723c14a74555cdb7.JPG,8f8da85977ba9375ff024b60723c14a74555cdb7.JPG,22.694629972,114.195805000,4,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/e8c9cda3bfaa62dc722851a9121bd60c41710f0e.JPG,e8c9cda3bfaa62dc722851a9121bd60c41710f0e.JPG,22.692689944,114.197254694,1,test
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/b500315ed2af00f7507e469d799c7ec5251cf2d3.JPG,b500315ed2af00f7507e469d799c7ec5251cf2d3.JPG,22.688461250,114.196994306,2,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/ec5ad23de36cbf64820d422ff5957479b0627c09.JPG,ec5ad23de36cbf64820d422ff5957479b0627c09.JPG,22.694410472,114.198949444,7,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/a3f039c769614b11776c590a1797af2f69aec00b.JPG,a3f039c769614b11776c590a1797af2f69aec00b.JPG,22.690872917,114.196483500,3,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/677d82bfba32563cacd5d2c4027148199a072eff.JPG,677d82bfba32563cacd5d2c4027148199a072eff.JPG,22.693944250,114.196703861,1,test
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/00e785f2d755164ed65fb64a7332c7275a06a3de.JPG,00e785f2d755164ed65fb64a7332c7275a06a3de.JPG,22.694816694,114.200032750,7,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/e901dd35cbac15889a994fef646cebe1cce17b29.JPG,e901dd35cbac15889a994fef646cebe1cce17b29.JPG,22.690145750,114.195152222,5,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/a03f6c9c18b8ee8d33850e63c80d0760b295c751.JPG,a03f6c9c18b8ee8d33850e63c80d0760b295c751.JPG,22.693746528,114.197164583,1,test
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/d4ea44305df6c82546ee0abc02d0883604b9892b.JPG,d4ea44305df6c82546ee0abc02d0883604b9892b.JPG,22.694070083,114.195577611,0,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/a1b2afa8c2896f9ab80548bb6777a9e0db5ea800.JPG,a1b2afa8c2896f9ab80548bb6777a9e0db5ea800.JPG,22.690111167,114.195565361,5,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/fe7ce50141d46e57ef190c1e83f4e1f3d8bc6eed.JPG,fe7ce50141d46e57ef190c1e83f4e1f3d8bc6eed.JPG,22.693892778,114.197556694,1,test
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/09a3acaaa694abb9aad4b61b56aceec8b6513513.JPG,09a3acaaa694abb9aad4b61b56aceec8b6513513.JPG,22.692917028,114.199438028,6,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/bcca769556b1a90628d38e313f2aa4436fda3612.JPG,bcca769556b1a90628d38e313f2aa4436fda3612.JPG,22.692695861,114.195683944,0,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/17b5be9e48b690381824945db7edbc7f57494ff9.JPG,17b5be9e48b690381824945db7edbc7f57494ff9.JPG,22.693687250,114.194680972,0,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/080e6ee16e748cfc3a43a200eeeb7643492045be.JPG,080e6ee16e748cfc3a43a200eeeb7643492045be.JPG,22.688290556,114.196153750,2,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/d8e847200d79620da298f96cc5ec255c75881eb7.JPG,d8e847200d79620da298f96cc5ec255c75881eb7.JPG,22.689916056,114.200207694,6,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/e3d61f3fc9f120797d79d307b5e897a27137303c.JPG,e3d61f3fc9f120797d79d307b5e897a27137303c.JPG,22.691560722,114.197935361,9,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/0d28fdc3a30b3abc73f1aadbc0b1b67d42895b2f.JPG,0d28fdc3a30b3abc73f1aadbc0b1b67d42895b2f.JPG,22.690904778,114.197874361,9,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/17b3d8d8a9b773ab28198737f032bb20dbd49b8c.JPG,17b3d8d8a9b773ab28198737f032bb20dbd49b8c.JPG,22.694155583,114.194535917,0,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/85a00a643b2432a4a68935c7a1d40d89c3561cbd.JPG,85a00a643b2432a4a68935c7a1d40d89c3561cbd.JPG,22.692721778,114.195393333,0,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/9d0b88c0bf82e50ff8b0d400525139934c55bad7.JPG,9d0b88c0bf82e50ff8b0d400525139934c55bad7.JPG,22.688072972,114.196273972,2,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/324e598cc7498f48bcf85a17bb7a0812d4acf345.JPG,324e598cc7498f48bcf85a17bb7a0812d4acf345.JPG,22.693789583,114.196982778,1,test
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/4ea7d8cca609fe056c7a407492fc35c90a0bbcf4.JPG,4ea7d8cca609fe056c7a407492fc35c90a0bbcf4.JPG,22.692386667,114.199073389,9,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/d0e2ee9182c7b9a5fcee90ad2414b762e53d0039.JPG,d0e2ee9182c7b9a5fcee90ad2414b762e53d0039.JPG,22.696430333,114.197121806,4,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/3945492f866040d9a7d23ab04f30065fccecc253.JPG,3945492f866040d9a7d23ab04f30065fccecc253.JPG,22.689738861,114.194605861,5,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/261379512b2e5c8df777678c03b4e477e6b7b18e.JPG,261379512b2e5c8df777678c03b4e477e6b7b18e.JPG,22.689613639,114.194284556,5,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/161b754b4f3bdc970acdbe2c7dcaeafe98cd960f.JPG,161b754b4f3bdc970acdbe2c7dcaeafe98cd960f.JPG,22.694183639,114.195837722,0,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/7ca4e2968afcd19569690b09b267e70609a3ce68.JPG,7ca4e2968afcd19569690b09b267e70609a3ce68.JPG,22.694640833,114.196899222,4,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/903b235e03b145a2d8c30b79e931d15b796321b6.JPG,903b235e03b145a2d8c30b79e931d15b796321b6.JPG,22.696099361,114.199798917,7,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/404e065aa078e30d04b5e5f9c42d839169b48dbe.JPG,404e065aa078e30d04b5e5f9c42d839169b48dbe.JPG,22.695248333,114.198912028,7,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/dc90bcb8b627e64a52c2c16de9c73485abed85c6.JPG,dc90bcb8b627e64a52c2c16de9c73485abed85c6.JPG,22.694460694,114.196477306,4,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/a318be66b37315e4fc96d179681814316983069a.JPG,a318be66b37315e4fc96d179681814316983069a.JPG,22.691532861,114.195614278,3,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/721f8740932a38c0300d048cc37aca17742b13eb.JPG,721f8740932a38c0300d048cc37aca17742b13eb.JPG,22.692642750,114.195562722,0,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/030bff8d23bf05b353ef8c8e5d52b6f6983e63fb.JPG,030bff8d23bf05b353ef8c8e5d52b6f6983e63fb.JPG,22.689370417,114.197173111,2,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/d344bf3041c402fc0a39768a3e7fcba04a7c0739.JPG,d344bf3041c402fc0a39768a3e7fcba04a7c0739.JPG,22.695200278,114.197337139,4,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/c657abc628f02ac1b2ac6b24671ce91883901fbd.JPG,c657abc628f02ac1b2ac6b24671ce91883901fbd.JPG,22.694491083,114.199162667,7,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/b7331c58a2b2b905c1a14cd901eed571bb43955b.JPG,b7331c58a2b2b905c1a14cd901eed571bb43955b.JPG,22.694482472,114.197976583,1,test
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/6c81b8b135133adbb0f35a7992e0a5dafcc468aa.JPG,6c81b8b135133adbb0f35a7992e0a5dafcc468aa.JPG,22.694992972,114.196778389,4,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/0e7ccd7c516050953b04ca44b849cc26cb06d56c.JPG,0e7ccd7c516050953b04ca44b849cc26cb06d56c.JPG,22.694955222,114.197769528,4,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/fbba9f945fa6b0687a4833e75ce07746cde9119f.JPG,fbba9f945fa6b0687a4833e75ce07746cde9119f.JPG,22.690876000,114.197507389,3,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/dbb772b2843c9ce2a75b3c38536dbd1618912692.JPG,dbb772b2843c9ce2a75b3c38536dbd1618912692.JPG,22.693558444,114.194833333,0,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/e959c85be37d46d83dbc8d0c24a79dba63f4c005.JPG,e959c85be37d46d83dbc8d0c24a79dba63f4c005.JPG,22.694375194,114.198156833,1,test
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/0c18b9e08682709dd8eb3d0d0dd834747de44781.JPG,0c18b9e08682709dd8eb3d0d0dd834747de44781.JPG,22.691072694,114.194443667,5,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/40ca6a5aeae49d982466c5fe99250ebd4d0379bf.JPG,40ca6a5aeae49d982466c5fe99250ebd4d0379bf.JPG,22.692479750,114.195179389,0,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/46bb5201d00617eb1e617630de1abde6ad105812.JPG,46bb5201d00617eb1e617630de1abde6ad105812.JPG,22.694210639,114.198115528,1,test
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/967757ca98927b69bb4e9bacf837053a4547e29d.JPG,967757ca98927b69bb4e9bacf837053a4547e29d.JPG,22.690824944,114.196506083,3,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/b5107284c9c84979cef76635efeb1b8ae54c98b6.JPG,b5107284c9c84979cef76635efeb1b8ae54c98b6.JPG,22.690403444,114.196591222,3,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/10af5f9fa9a4c07f574967465d6c01789bd10b02.JPG,10af5f9fa9a4c07f574967465d6c01789bd10b02.JPG,22.691930306,114.199161361,9,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/dfc2ce3bbfbddf224923e122470f2a9cc807e70e.JPG,dfc2ce3bbfbddf224923e122470f2a9cc807e70e.JPG,22.694408056,114.198936528,7,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/cbf7595b44741d535f4829d517d08d03f0e60c39.JPG,cbf7595b44741d535f4829d517d08d03f0e60c39.JPG,22.690280972,114.196755194,3,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/0f3fbcdc51dcfe234f307b35e44cdff74152ff94.JPG,0f3fbcdc51dcfe234f307b35e44cdff74152ff94.JPG,22.692923083,114.198656000,9,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/f105e13f1f1194f7f8c44aee9540b024745d452c.JPG,f105e13f1f1194f7f8c44aee9540b024745d452c.JPG,22.693370917,114.193949000,8,test
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/7a1e0514ffc930b16c6e8a4b9d70aecc6a95d44e.JPG,7a1e0514ffc930b16c6e8a4b9d70aecc6a95d44e.JPG,22.690357528,114.198487028,9,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/c24ca9dd1ac3ecf08fe3960fb6d231b15c4c7722.JPG,c24ca9dd1ac3ecf08fe3960fb6d231b15c4c7722.JPG,22.695035417,114.196893056,4,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/13ec31d1a333df2c65c82359fce7930d25fa5a11.JPG,13ec31d1a333df2c65c82359fce7930d25fa5a11.JPG,22.693208861,114.195718444,0,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/5b704f046d0577111cfc6b62d09d2aabcac713b9.JPG,5b704f046d0577111cfc6b62d09d2aabcac713b9.JPG,22.694054833,114.195533889,0,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/8733b45a0814c2d0a7421e9231b25fdaaf72fb99.JPG,8733b45a0814c2d0a7421e9231b25fdaaf72fb99.JPG,22.694899167,114.200342917,7,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/957232a85772dfaca86461a4ad11a47ee8e0dba2.JPG,957232a85772dfaca86461a4ad11a47ee8e0dba2.JPG,22.693051667,114.193200917,8,test
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/9575c2db94742eecd24d2e15fd6dae8a1a049f66.JPG,9575c2db94742eecd24d2e15fd6dae8a1a049f66.JPG,22.693724833,114.197102056,1,test
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/0a80497f9fc9611dcf3e3fcca6bbe509294cf12d.JPG,0a80497f9fc9611dcf3e3fcca6bbe509294cf12d.JPG,22.693197194,114.195128333,0,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/6010a19adb42464a2e931add17b9825b37a035fd.JPG,6010a19adb42464a2e931add17b9825b37a035fd.JPG,22.692214111,114.201208611,6,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/7c112c31fc956e8723099481cb861afe0598cc6f.JPG,7c112c31fc956e8723099481cb861afe0598cc6f.JPG,22.694812639,114.200020139,7,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/0db80b63864ae5067188bbf5e80f279fad0434d6.JPG,0db80b63864ae5067188bbf5e80f279fad0434d6.JPG,22.690864278,114.193904611,5,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/0643ad31b5ec4edca3ef77be6c6f05e9a2ce1b8f.JPG,0643ad31b5ec4edca3ef77be6c6f05e9a2ce1b8f.JPG,22.692585639,114.192118167,8,test
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/0c13f48c139650d50b85c5afe862ad4e778c908c.JPG,0c13f48c139650d50b85c5afe862ad4e778c908c.JPG,22.692973556,114.195242806,0,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/fd850c861175a368c55935ddd80647adb61b6cc9.JPG,fd850c861175a368c55935ddd80647adb61b6cc9.JPG,22.691429611,114.196019917,3,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/76187e14078763758c1edbe74f284ddb8e5886b0.JPG,76187e14078763758c1edbe74f284ddb8e5886b0.JPG,22.694469167,114.197980417,1,test
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/5423ed219e1cb8dbd946d2103821432ba7461c9a.JPG,5423ed219e1cb8dbd946d2103821432ba7461c9a.JPG,22.694738000,114.199824583,7,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/72324c7cfc69b3e585d76be4724efb7e52fa94af.JPG,72324c7cfc69b3e585d76be4724efb7e52fa94af.JPG,22.690657222,114.198349667,9,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/a6895fc7e02fc9e292efbaa025271510ff66add3.JPG,a6895fc7e02fc9e292efbaa025271510ff66add3.JPG,22.692557278,114.195361472,0,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/6a6fd444295898d44664082e89cdc61e1c6fb41b.JPG,6a6fd444295898d44664082e89cdc61e1c6fb41b.JPG,22.691880389,114.196782528,3,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/3aebf94f8c3394fb556392eed04a73707b4a0ebd.JPG,3aebf94f8c3394fb556392eed04a73707b4a0ebd.JPG,22.691277028,114.192376222,8,test
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/d4d4a5def5bb653b6da350e169a0162a9ac5735d.JPG,d4d4a5def5bb653b6da350e169a0162a9ac5735d.JPG,22.690462528,114.196109417,3,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/7b7cbf936cd7a35c4e571462895757fa77e1468a.JPG,7b7cbf936cd7a35c4e571462895757fa77e1468a.JPG,22.694728083,114.197867472,1,test
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/fafc0d84e7c776dc024f2f8a76edf0e2047d5c5e.JPG,fafc0d84e7c776dc024f2f8a76edf0e2047d5c5e.JPG,22.693394028,114.197305194,1,test
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/12d9a5cb4553ff527b806f6c44fe12a819f9cc2f.JPG,12d9a5cb4553ff527b806f6c44fe12a819f9cc2f.JPG,22.690951111,114.194126639,5,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/367a07197c3ff592702a14c8e900380a6f6e5fb1.JPG,367a07197c3ff592702a14c8e900380a6f6e5fb1.JPG,22.692051917,114.198350361,9,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/62a3ded89848f6a9b99166125ce9b17f8ad9f8c2.JPG,62a3ded89848f6a9b99166125ce9b17f8ad9f8c2.JPG,22.691311917,114.198048972,9,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/73caba45e4045a3c54be2a7c7d159da31a427e2d.JPG,73caba45e4045a3c54be2a7c7d159da31a427e2d.JPG,22.691829722,114.193668889,8,test
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/a2d69c625271294bd0ab0a045156efbac31c5605.JPG,a2d69c625271294bd0ab0a045156efbac31c5605.JPG,22.690513389,114.195133472,5,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/3397a145136aef0dbedfc94d8d188a6836909658.JPG,3397a145136aef0dbedfc94d8d188a6836909658.JPG,22.695572000,114.195991972,4,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/121a8219db3fef087bb9167e527f8dd14a4628b2.JPG,121a8219db3fef087bb9167e527f8dd14a4628b2.JPG,22.692991139,114.197121667,1,test
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/9784da3099dbcb8ce879a3125e17ff679629e315.JPG,9784da3099dbcb8ce879a3125e17ff679629e315.JPG,22.692469861,114.198859472,9,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/b333604a16c8d9236f64ff84835e0202db7cca70.JPG,b333604a16c8d9236f64ff84835e0202db7cca70.JPG,22.691076833,114.198308667,9,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/09e73f29222ec1551f9620160361ea655436e7bf.JPG,09e73f29222ec1551f9620160361ea655436e7bf.JPG,22.693707111,114.194869833,0,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/ce9d9fece3fdb6ca1c5b7ffacb40619baa220fec.JPG,ce9d9fece3fdb6ca1c5b7ffacb40619baa220fec.JPG,22.692053278,114.197706083,9,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/097317e9c0be068d71c69e095eb59c35b3b5d36e.JPG,097317e9c0be068d71c69e095eb59c35b3b5d36e.JPG,22.691029889,114.198194806,9,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/5b0adbe102a472715ae4e61669a0f98138f5ad3c.JPG,5b0adbe102a472715ae4e61669a0f98138f5ad3c.JPG,22.690749639,114.197471472,3,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/a51b5fd3c9aa501365fd8bd2111a605d88123a84.JPG,a51b5fd3c9aa501365fd8bd2111a605d88123a84.JPG,22.691373500,114.194509806,5,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/94e745e180c5dd2e7b0331e7636e7e48e118b401.JPG,94e745e180c5dd2e7b0331e7636e7e48e118b401.JPG,22.692974972,114.196398417,0,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/d1aa9a70c0641424a386bf28a6418c97306fb894.JPG,d1aa9a70c0641424a386bf28a6418c97306fb894.JPG,22.693438111,114.195008639,0,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/62bbd5c7dd8135ee2d4d2e4f81211fb871bbbeb4.JPG,62bbd5c7dd8135ee2d4d2e4f81211fb871bbbeb4.JPG,22.690165639,114.195704111,5,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/cda5559d481606808bf746cec6d99b30122f11df.JPG,cda5559d481606808bf746cec6d99b30122f11df.JPG,22.692101111,114.194300278,8,test
